10,39242629,32044873,87230,297799,4,5,27.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,39369048,32080358,51745,171380,5,4,81.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,39320170,32131341,762,220258,5,5,6.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,39317467,32131345,758,222961,4,4,30.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,39101302,32072263,59840,439126,5,5,0.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,38473010,32078940,53163,1067418,5,5,0.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,38111791,32125668,6435,1428637,2,2,12.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,39127363,32044593,87510,413065,5,5,27.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
10,39381811,32112010,20093,158617,5,5,9.1,2301221802,LC08_L1TP_066014_20160520_20170223_01_T1
10,36721247,32064635,67468,2819181,3,2,78.1,2301221802,LC08_L1TP_066014_20160520_20170223_01_T1
10,38086990,32019979,112124,1453438,4,4,3.1,2301221802,LC08_L1TP_066014_20160520_20170223_01_T1
10,8646775,39414609,87785,11226042,3,3,51.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,5773389,39452291,50103,14099428,3,2,117.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,5512008,39498749,3645,14360809,5,4,9.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,10228201,39444414,57980,9644616,3,3,93.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,5804897,39444308,58086,14067920,4,4,27.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,18406678,20646864,18855530,1466139,5,5,30.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,2689137,39490553,11841,17183680,5,4,12.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,4090993,39496240,6154,15781824,3,2,21.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
20,6504522,39484257,18137,13368295,9,7,60.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
20,14379538,38428838,1073556,5493279,6,6,147.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
20,12236196,39396070,106324,7636621,6,4,93.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
20,5727301,39463145,39249,14145516,10,10,6.1,2301221807,LC08_L1TP_003052_20160120_20170405_01_T1
10,28528952,41269900,2222019,6851190,3,2,117.1,2301221814,LC08_L1TP_018008_20160520_20170324_01_T1
10,32262217,39705334,3786585,3117925,3,3,51.1,2301221814,LC08_L1TP_018008_20160520_20170324_01_T1
